chaju_id,credit_class,score_risk,gender,age,agegroup,job,edu,dwell_type,house_type,marriage,income_home_grp,income_ind_grp,expenditure_grp,child_cd,no_child,flag_priv_biz_cd
C-2162,C04,365,여성,28,20대,행정관리/전문직,대학교 졸업,전세,연립/다세대/빌라,미혼,200-299만원,200-299만원,99만원 이하,Y,0,N
C-2163,C05,408,남성,48,40대,기능/노무직,고등학교 졸업,자가,단독주택,기혼,300-399만원,300-399만원,100-199만원,N,2,N
C-2164,C04,384,남성,62,60대,기능/노무직,고등학교 졸업,자가,단독주택,기혼,200-299만원,100-199만원,99만원 이하,N,3,N
C-2165,C06,514,여성,64,60대,전업주부,고등학교 졸업,자가,단독주택,기혼,200-299만원,모름/무응답,99만원 이하,N,2,N
C-2166,C04,318,남성,37,30대,사무직,대학교 졸업,자가,아파트,기혼,300-399만원,300-399만원,100-199만원,N,2,N
C-2167,C05,481,여성,52,50대,행정관리/전문직,대학교 졸업,자가,아파트,기타(이혼/별거/사별),500-599만원,500-599만원,100-199만원,N,1,Y
C-2168,C04,387,남성,75,70대,기능/노무직,고등학교 졸업,자가,연립/다세대/빌라,기혼,300-399만원,300-399만원,100-199만원,N,2,N
C-2169,C05,471,남성,59,50대,기능/노무직,고등학교 졸업,자가,단독주택,기혼,300-399만원,100-199만원,99만원 이하,N,2,N
C-2170,C05,434,남성,61,60대,무직/기타,중학교 졸업,자가,단독주택,기혼,100-199만원,모름/무응답,99만원 이하,N,3,N
C-2171,C05,441,여성,53,50대,기능/노무직,고등학교 졸업,자가,아파트,기혼,400-499만원,100-199만원,99만원 이하,N,2,Y
C-2172,C05,401,여성,51,50대,사무직,대학교 졸업,자가,아파트,기혼,600-699만원,200-299만원,100-199만원,N,2,N
C-2173,C05,438,여성,46,40대,기능/노무직,고등학교 졸업,자가,아파트,기혼,400-499만원,100-199만원,99만원 이하,N,2,N
C-2174,C04,364,남성,60,60대,기능/노무직,고등학교 졸업,자가,아파트,기혼,400-499만원,400-499만원,200-299만원,N,2,N
C-2175,C05,468,여성,36,30대,사무직,대학교 졸업,자가,아파트,기혼,500-599만원,200-299만원,100-199만원,N,2,N
C-2176,C05,444,여성,65,60대,전업주부,고등학교 졸업,자가,아파트,기혼,100-199만원,모름/무응답,99만원 이하,N,2,Y
C-2177,C05,498,남성,40,40대,무직/기타,대학교 졸업,자가,아파트,기혼,200-299만원,모름/무응답,99만원 이하,N,2,Y
C-2178,C06,554,남성,62,60대,판매/서비스직,고등학교 졸업,자가,단독주택,기혼,700-799만원,200-299만원,100-199만원,N,2,N
C-2179,C04,368,남성,32,30대,사무직,대학교 졸업,자가,아파트,미혼,1000만원 이상,500-599만원,99만원 이하,Y,0,N
C-2180,C05,488,남성,39,30대,사무직,대학교 졸업,자가,아파트,기혼,300-399만원,300-399만원,100-199만원,N,2,N
C-2181,C05,488,남성,43,40대,사무직,대학교 졸업,자가,연립/다세대/빌라,기혼,400-499만원,400-499만원,100-199만원,N,2,N
C-2182,C04,358,여성,45,40대,기능/노무직,고등학교 졸업,자가,아파트,기혼,300-399만원,모름/무응답,99만원 이하,N,1,N
C-2183,C05,405,남성,26,20대,행정관리/전문직,대학교 졸업,자가,연립/다세대/빌라,미혼,900-999만원,300-399만원,100-199만원,Y,0,N
C-2184,C04,391,여성,59,50대,판매/서비스직,전문대학 졸업,자가,아파트,기혼,500-599만원,100-199만원,100-199만원,N,2,N
C-2185,C05,418,여성,40,40대,무직/기타,대학교 졸업,전세,아파트,기혼,300-399만원,모름/무응답,100-199만원,N,1,N
C-2186,C06,531,남성,50,50대,기능/노무직,고등학교 졸업,전세,연립/다세대/빌라,미혼,200-299만원,200-299만원,99만원 이하,Y,0,N
C-2187,C04,371,남성,58,50대,기능/노무직,고등학교 졸업,자가,단독주택,기혼,400-499만원,200-299만원,99만원 이하,N,1,N
C-2188,C05,408,여성,36,30대,사무직,대학교 졸업,자가,아파트,기혼,500-599만원,200-299만원,100-199만원,N,2,N
C-2189,C05,455,남성,28,20대,사무직,대학교 졸업,전세,아파트,미혼,200-299만원,200-299만원,100-199만원,Y,0,N
C-2190,C05,461,여성,59,50대,전업주부,고등학교 졸업,자가,아파트,기혼,200-299만원,모름/무응답,100-199만원,N,2,N
C-2191,C04,351,여성,50,50대,기능/노무직,고등학교 졸업,자가,아파트,기혼,500-599만원,100-199만원,100-199만원,N,2,N
C-2192,C05,421,여성,56,50대,전업주부,전문대학 졸업,자가,아파트,기혼,600-699만원,모름/무응답,100-199만원,N,1,N
C-2193,C04,341,여성,53,50대,기능/노무직,고등학교 졸업,자가,아파트,기혼,400-499만원,100-199만원,99만원 이하,N,2,N
C-2194,C05,481,여성,54,50대,전업주부,대학교 졸업,자가,단독주택,기혼,400-499만원,모름/무응답,100-199만원,N,1,N
C-2195,C04,368,여성,48,40대,전업주부,대학교 졸업,자가,연립/다세대/빌라,기혼,300-399만원,모름/무응답,100-199만원,N,1,N
C-2196,C05,428,남성,48,40대,기능/노무직,고등학교 졸업,자가,단독주택,기혼,300-399만원,300-399만원,100-199만원,N,2,N
C-2197,C06,558,남성,47,40대,판매/서비스직,대학교 졸업,자가,아파트,기혼,300-399만원,300-399만원,100-199만원,N,2,N
C-2198,C05,488,여성,33,30대,전업주부,대학교 졸업,전세,아파트,기혼,300-399만원,모름/무응답,100-199만원,N,2,N
C-2199,C04,335,남성,81,80대이상,판매/서비스직,고등학교 졸업,자가,아파트,기혼,400-499만원,200-299만원,99만원 이하,N,2,N
C-2200,C05,448,여성,33,30대,전업주부,대학교 졸업,전세,아파트,기혼,300-399만원,모름/무응답,100-199만원,N,2,N
C-2201,C05,491,남성,58,50대,기능/노무직,고등학교 졸업,자가,아파트,기혼,400-499만원,400-499만원,100-199만원,N,2,N
C-2202,C04,391,여성,52,50대,판매/서비스직,고등학교 졸업,자가,아파트,기혼,600-699만원,300-399만원,100-199만원,N,2,Y
C-2203,C07,601,남성,52,50대,기능/노무직,고등학교 졸업,자가,아파트,기혼,600-699만원,400-499만원,100-199만원,N,2,N
C-2204,C05,425,남성,29,20대,무직/기타,대학교 졸업,자가,아파트,미혼,700-799만원,모름/무응답,99만원 이하,Y,0,N
C-2205,C04,358,여성,49,40대,전업주부,고등학교 졸업,전세,아파트,기혼,300-399만원,모름/무응답,99만원 이하,N,2,N
C-2206,C06,521,남성,51,50대,무직/기타,고등학교 졸업,자가,아파트,기혼,400-499만원,모름/무응답,100-199만원,N,2,N
C-2207,C07,674,남성,66,60대,판매/서비스직,중학교 졸업,자가,단독주택,기혼,200-299만원,200-299만원,99만원 이하,N,2,N
C-2208,C06,528,남성,41,40대,사무직,대학교 졸업,자가,연립/다세대/빌라,기혼,300-399만원,300-399만원,100-199만원,N,2,N
C-2209,C04,384,남성,65,60대,기능/노무직,중학교 졸업,자가,아파트,기혼,200-299만원,200-299만원,99만원 이하,N,2,N
C-2210,C05,408,남성,30,30대,사무직,대학교 졸업,월세,아파트,미혼,200-299만원,200-299만원,100-199만원,Y,0,N
C-2211,C03,297,남성,70,70대,학생(재수생포함),대학교 재학,자가,아파트,미혼,600-699만원,모름/무응답,99만원 이하,Y,0,N
C-2212,C07,651,여성,50,50대,기능/노무직,고등학교 졸업,자가,아파트,기혼,500-599만원,100-199만원,100-199만원,N,2,N
C-2213,C05,448,여성,44,40대,무직/기타,고등학교 졸업,자가,아파트,기혼,400-499만원,모름/무응답,99만원 이하,N,2,N
C-2214,C07,604,남성,64,60대,기능/노무직,고등학교 졸업,월세,연립/다세대/빌라,기혼,300-399만원,300-399만원,100-199만원,N,2,N
C-2215,C05,458,여성,30,30대,사무직,대학교 졸업,전세,아파트,미혼,200-299만원,200-299만원,99만원 이하,Y,0,N
C-2216,C06,534,여성,67,60대,판매/서비스직,중학교 졸업,자가,상가주택,기혼,800-899만원,100-199만원,100-199만원,N,2,N
C-2217,C04,378,여성,49,40대,전업주부,고등학교 졸업,전세,아파트,기혼,300-399만원,모름/무응답,99만원 이하,N,2,N
C-2218,C06,508,여성,43,40대,판매/서비스직,고등학교 졸업,월세,연립/다세대/빌라,미혼,200-299만원,200-299만원,99만원 이하,Y,0,N
C-2219,C05,418,남성,33,30대,사무직,대학교 졸업,전세,오피스텔,미혼,200-299만원,200-299만원,99만원 이하,Y,0,N
C-2220,C06,554,여성,65,60대,전업주부,고등학교 졸업,자가,단독주택,기혼,300-399만원,모름/무응답,100-199만원,N,3,N
C-2221,C03,258,남성,32,30대,사무직,대학교 졸업,자가,아파트,미혼,1000만원 이상,500-599만원,99만원 이하,Y,0,N
C-2222,C04,328,남성,37,30대,사무직,대학교 졸업,자가,아파트,기혼,300-399만원,300-399만원,100-199만원,N,2,N
C-2223,C04,328,남성,43,40대,사무직,대학교 졸업,자가,아파트,기혼,400-499만원,200-299만원,100-199만원,N,2,N
C-2224,C05,464,남성,67,60대,판매/서비스직,고등학교 졸업,자가,아파트,기혼,200-299만원,200-299만원,99만원 이하,N,2,N
C-2225,C05,417,여성,71,70대,전업주부,고등학교 졸업,전세,단독주택,기타(이혼/별거/사별),99만원 이하,모름/무응답,99만원 이하,N,2,N
C-2226,C05,478,남성,36,30대,판매/서비스직,대학교 졸업,전세,아파트,기혼,400-499만원,400-499만원,100-199만원,N,1,N
C-2227,C04,381,여성,51,50대,기능/노무직,고등학교 졸업,자가,단독주택,기혼,400-499만원,100-199만원,100-199만원,N,2,N
C-2228,C06,538,여성,49,40대,전업주부,고등학교 졸업,전세,아파트,기혼,300-399만원,모름/무응답,99만원 이하,N,2,N
C-2229,C04,398,남성,36,30대,판매/서비스직,대학교 졸업,전세,아파트,기혼,400-499만원,400-499만원,100-199만원,N,1,N
C-2230,C05,418,여성,44,40대,전업주부,대학교 졸업,자가,아파트,기혼,500-599만원,모름/무응답,100-199만원,N,2,N
C-2231,C04,335,남성,29,20대,무직/기타,대학교 졸업,자가,아파트,미혼,700-799만원,모름/무응답,99만원 이하,Y,0,N
C-2232,C05,417,여성,71,70대,전업주부,고등학교 졸업,전세,단독주택,기타(이혼/별거/사별),99만원 이하,모름/무응답,99만원 이하,N,2,N
C-2233,C06,518,남성,43,40대,판매/서비스직,대학교 졸업,자가,아파트,기혼,1000만원 이상,1000만원 이상,500-599만원,N,2,N
C-2234,C04,350,남성,24,20대,학생(재수생포함),대학교 재학,자가,아파트,미혼,500-599만원,모름/무응답,99만원 이하,Y,0,N
C-2235,C05,491,남성,52,50대,기능/노무직,고등학교 졸업,자가,연립/다세대/빌라,미혼,500-599만원,500-599만원,100-199만원,Y,0,N
C-2236,C06,544,여성,63,60대,판매/서비스직,고등학교 졸업,자가,단독주택,기혼,400-499만원,200-299만원,100-199만원,N,2,N
C-2237,C05,431,남성,59,50대,사무직,고등학교 졸업,자가,아파트,기혼,300-399만원,300-399만원,100-199만원,N,2,N
C-2238,C06,505,남성,28,20대,사무직,대학교 졸업,전세,아파트,미혼,200-299만원,200-299만원,100-199만원,Y,0,N
C-2239,C05,481,여성,54,50대,전업주부,대학교 졸업,자가,단독주택,기혼,400-499만원,모름/무응답,100-199만원,N,1,N
C-2240,C05,448,여성,31,30대,사무직,대학교 졸업,월세,연립/다세대/빌라,미혼,100-199만원,100-199만원,99만원 이하,Y,0,N
C-2241,C05,485,남성,27,20대,판매/서비스직,전문대학 졸업,자가,연립/다세대/빌라,미혼,600-699만원,100-199만원,99만원 이하,Y,0,N
C-2242,C06,518,남성,32,30대,판매/서비스직,대학교 졸업,전세,단독주택,미혼,300-399만원,300-399만원,100-199만원,Y,0,N
C-2243,C05,468,남성,40,40대,무직/기타,대학교 졸업,자가,아파트,기혼,200-299만원,모름/무응답,99만원 이하,N,2,N
C-2244,C05,458,여성,33,30대,전업주부,대학교 졸업,전세,아파트,기혼,300-399만원,모름/무응답,100-199만원,N,2,N
C-2245,C06,578,남성,41,40대,무직/기타,전문대학 졸업,전세,단독주택,기혼,200-299만원,모름/무응답,99만원 이하,N,1,N
C-2246,C05,488,남성,45,40대,행정관리/전문직,대학교 졸업,자가,단독주택,기혼,400-499만원,400-499만원,200-299만원,Y,0,Y
C-2247,C04,341,남성,55,50대,판매/서비스직,고등학교 졸업,자가,아파트,기혼,700-799만원,400-499만원,100-199만원,N,3,N
C-2248,C05,450,남성,21,20대,기능/노무직,고등학교 졸업,전세,단독주택,미혼,500-599만원,200-299만원,200-299만원,Y,0,N
C-2249,C04,394,여성,62,60대,전업주부,고등학교 졸업,자가,단독주택,기혼,200-299만원,모름/무응답,100-199만원,N,2,N
C-2250,C06,548,남성,30,30대,사무직,대학교 졸업,월세,아파트,미혼,200-299만원,200-299만원,100-199만원,Y,0,N
C-2251,C06,551,남성,57,50대,기능/노무직,고등학교 졸업,자가,단독주택,기혼,200-299만원,200-299만원,99만원 이하,N,2,N
C-2252,C05,418,남성,49,40대,기능/노무직,고등학교 졸업,자가,연립/다세대/빌라,기혼,400-499만원,300-399만원,100-199만원,N,2,Y
C-2253,C05,428,여성,37,30대,전업주부,대학교 졸업,자가,아파트,기혼,500-599만원,모름/무응답,99만원 이하,Y,0,N
C-2254,C04,318,남성,47,40대,기능/노무직,고등학교 졸업,자가,아파트,기혼,600-699만원,500-599만원,99만원 이하,N,2,N
C-2255,C05,441,남성,58,50대,행정관리/전문직,대학교 졸업,자가,단독주택,기혼,800-899만원,300-399만원,99만원 이하,N,3,N
C-2256,C03,285,여성,27,20대,사무직,대학교 졸업,자가,아파트,미혼,600-699만원,200-299만원,99만원 이하,Y,0,N
C-2257,C05,491,여성,58,50대,기능/노무직,중학교 졸업,자가,연립/다세대/빌라,기타(이혼/별거/사별),99만원 이하,99만원 이하,99만원 이하,N,2,N
C-2258,C07,648,여성,38,30대,판매/서비스직,고등학교 졸업,자가,아파트,기혼,500-599만원,200-299만원,200-299만원,N,1,N
C-2259,C05,434,여성,61,60대,기능/노무직,중학교 졸업,전세,단독주택,기혼,300-399만원,100-199만원,99만원 이하,N,1,Y
C-2260,C04,330,여성,21,20대,학생(재수생포함),대학교 재학,자가,아파트,미혼,700-799만원,모름/무응답,99만원 이하,Y,0,N
C-2261,C05,478,남성,41,40대,기능/노무직,전문대학 졸업,자가,연립/다세대/빌라,기혼,600-699만원,300-399만원,99만원 이하,N,2,Y
C-2262,C03,227,남성,78,70대,행정관리/전문직,대학원 졸업,자가,아파트,기혼,600-699만원,600-699만원,200-299만원,N,2,N
C-2263,C05,421,여성,57,50대,전업주부,고등학교 졸업,자가,아파트,기혼,300-399만원,모름/무응답,99만원 이하,N,2,N
C-2264,C04,305,여성,29,20대,사무직,대학교 졸업,자가,아파트,미혼,500-599만원,200-299만원,99만원 이하,Y,0,N
C-2265,C05,457,여성,70,70대,기능/노무직,중학교 졸업,자가,연립/다세대/빌라,기타(이혼/별거/사별),100-199만원,100-199만원,99만원 이하,N,2,N
C-2266,C05,468,남성,40,40대,무직/기타,대학교 졸업,자가,아파트,기혼,200-299만원,모름/무응답,99만원 이하,N,2,N
C-2267,C05,401,여성,59,50대,전업주부,고등학교 졸업,자가,아파트,기타(이혼/별거/사별),99만원 이하,모름/무응답,99만원 이하,N,1,N
C-2268,C05,461,남성,56,50대,기능/노무직,고등학교 졸업,자가,연립/다세대/빌라,기혼,600-699만원,200-299만원,99만원 이하,N,2,N
C-2269,C05,471,남성,58,50대,기능/노무직,중학교 졸업,자가,아파트,기혼,400-499만원,200-299만원,99만원 이하,N,2,N
C-2270,C05,441,여성,53,50대,기능/노무직,고등학교 졸업,자가,아파트,기혼,400-499만원,100-199만원,99만원 이하,N,2,Y
C-2271,C05,495,남성,28,20대,사무직,대학교 졸업,전세,아파트,미혼,200-299만원,200-299만원,100-199만원,Y,0,N
C-2272,C04,381,여성,55,50대,판매/서비스직,고등학교 졸업,자가,아파트,기혼,500-599만원,100-199만원,99만원 이하,Y,0,N
C-2273,C04,371,여성,51,50대,기능/노무직,고등학교 졸업,자가,단독주택,기혼,400-499만원,100-199만원,100-199만원,N,2,N
C-2274,C05,441,남성,50,50대,기능/노무직,고등학교 졸업,전세,연립/다세대/빌라,미혼,200-299만원,200-299만원,99만원 이하,Y,0,N
C-2275,C04,374,남성,67,60대,판매/서비스직,고등학교 졸업,자가,아파트,기혼,200-299만원,200-299만원,99만원 이하,N,2,N
C-2276,C04,307,남성,71,70대,학생(재수생포함),대학교 재학,자가,아파트,미혼,500-599만원,모름/무응답,99만원 이하,Y,0,N
C-2277,C06,558,여성,48,40대,판매/서비스직,고등학교 졸업,자가,단독주택,기혼,500-599만원,200-299만원,100-199만원,N,2,N
C-2278,C03,297,여성,79,70대,전업주부,대학교 졸업,전세,아파트,기혼,300-399만원,모름/무응답,99만원 이하,N,1,N
C-2279,C04,357,여성,77,70대,전업주부,중학교 졸업,자가,아파트,기혼,100-199만원,모름/무응답,99만원 이하,N,3,N
C-2280,C05,401,남성,52,50대,기능/노무직,고등학교 졸업,자가,단독주택,기혼,400-499만원,300-399만원,100-199만원,N,2,N
